h,k,d,F
-19.387755102040817,43.87755102040816,10,1.1945969413109996e-06
-19.387755102040817,43.87755102040816,15,1.347455554708294e-06
-19.387755102040817,43.87755102040816,20,1.385205401118214e-06
-19.387755102040817,43.87755102040816,25,1.3702642494819548e-06
-19.387755102040817,43.87755102040816,30,1.328881802471171e-06
-19.387755102040817,43.87755102040816,35,1.2740088581309415e-06
-19.387755102040817,43.87755102040816,40,1.2126558119794587e-06
-19.387755102040817,43.87755102040816,45,1.1488372938382795e-06
-19.387755102040817,43.87755102040816,50,1.0849366108831543e-06
-19.387755102040817,43.87755102040816,55,1.0223965836375877e-06
-19.387755102040817,43.87755102040816,60,9.62090800465062e-07
-19.387755102040817,43.87755102040816,65,9.04533390714666e-07
-19.387755102040817,43.87755102040816,70,8.500035532799249e-07
-19.387755102040817,43.87755102040816,75,7.986232394927454e-07
-19.387755102040817,43.87755102040816,80,7.50407925525267e-07
-17.346938775510203,43.87755102040816,10,1.1986732887757148e-06
-17.346938775510203,43.87755102040816,15,1.355183425276547e-06
-17.346938775510203,43.87755102040816,20,1.3962730180628486e-06
-17.346938775510203,43.87755102040816,25,1.3837805170345606e-06
-17.346938775510203,43.87755102040816,30,1.3438171071185707e-06
-17.346938775510203,43.87755102040816,35,1.289457294315471e-06
-17.346938775510203,43.87755102040816,40,1.227932215751113e-06
-17.346938775510203,43.87755102040816,45,1.1634782787193395e-06
-17.346938775510203,43.87755102040816,50,1.098662023205807e-06
-17.346938775510203,43.87755102040816,55,1.0350626536434765e-06
-17.346938775510203,43.87755102040816,60,9.736483583336022e-07
-17.346938775510203,43.87755102040816,65,9.149950663544366e-07
-17.346938775510203,43.87755102040816,70,8.59419786653201e-07
-17.346938775510203,43.87755102040816,75,8.070655459103049e-07
-17.346938775510203,43.87755102040816,80,7.579576574558056e-07
-15.306122448979593,43.87755102040816,10,1.2020017663749346e-06
-15.306122448979593,43.87755102040816,15,1.361577737268486e-06
-15.306122448979593,43.87755102040816,20,1.405564040225673e-06
-15.306122448979593,43.87755102040816,25,1.3952841755814202e-06
-15.306122448979593,43.87755102040816,30,1.3566820719870743e-06
-15.306122448979593,43.87755102040816,35,1.3028969084199529e-06
-15.306122448979593,43.87755102040816,40,1.2413273863901342e-06
-15.306122448979593,43.87755102040816,45,1.1763948515923777e-06
-15.306122448979593,43.87755102040816,50,1.1108269816549974e-06
-15.306122448979593,43.87755102040816,55,1.046327432214285e-06
-15.306122448979593,43.87755102040816,60,9.839532163547261e-07
-15.306122448979593,43.87755102040816,65,9.243397447315103e-07
-15.306122448979593,43.87755102040816,70,8.678413563568646e-07
-15.306122448979593,43.87755102040816,75,8.146226008494912e-07
-15.306122448979593,43.87755102040816,80,7.6471951007622e-07
-13.265306122448976,43.87755102040816,10,1.20470668631127e-06
-13.265306122448976,43.87755102040816,15,1.3668313457484265e-06
-13.265306122448976,43.87755102040816,20,1.4132908706932164e-06
-13.265306122448976,43.87755102040816,25,1.4049643465878825e-06
-13.265306122448976,43.87755102040816,30,1.3676214863625293e-06
-13.265306122448976,43.87755102040816,35,1.3144254627809393e-06
-13.265306122448976,43.87755102040816,40,1.2528990352450495e-06
-13.265306122448976,43.87755102040816,45,1.1876146123915833e-06
-13.265306122448976,43.87755102040816,50,1.1214383543951245e-06
-13.265306122448976,43.87755102040816,55,1.0561845755525812e-06
-13.265306122448976,43.87755102040816,60,9.929913218393057e-07
-13.265306122448976,43.87755102040816,65,9.325494482528362e-07
-13.265306122448976,43.87755102040816,70,8.752488316557644e-07
-13.265306122448976,43.87755102040816,75,8.212750532614433e-07
-13.265306122448976,43.87755102040816,80,7.706751023764872e-07
-11.224489795918366,43.87755102040816,10,1.206882959069764e-06
-11.224489795918366,43.87755102040816,15,1.3710962214370606e-06
-11.224489795918366,43.87755102040816,20,1.4196270611744856e-06
-11.224489795918366,43.87755102040816,25,1.4129814303925295e-06
-11.224489795918366,43.87755102040816,30,1.376762781750423e-06
-11.224489795918366,43.87755102040816,35,1.32413235287363e-06
-11.224489795918366,43.87755102040816,40,1.2627024133493998e-06
-11.224489795918366,43.87755102040816,45,1.1971661047370421e-06
-11.224489795918366,43.87755102040816,50,1.1305056812987146e-06
-11.224489795918366,43.87755102040816,55,1.06463113306283e-06
-11.224489795918366,43.87755102040816,60,1.0007521768724441e-06
-11.224489795918366,43.87755102040816,65,9.396096257617198e-07
-11.224489795918366,43.87755102040816,70,8.816259440006279e-07
-11.224489795918366,43.87755102040816,75,8.270063984804047e-07
-11.224489795918366,43.87755102040816,80,7.758085769050741e-07
-9.183673469387756,43.87755102040816,10,1.2086028445528735e-06
-9.183673469387756,43.87755102040816,15,1.3744911134881618e-06
-9.183673469387756,43.87755102040816,20,1.4247123687426286e-06
-9.183673469387756,43.87755102040816,25,1.4194686864098151e-06
-9.183673469387756,43.87755102040816,30,1.3842151522266033e-06
-9.183673469387756,43.87755102040816,35,1.3320966234390551e-06
-9.183673469387756,43.87755102040816,40,1.2707881653149734e-06
-9.183673469387756,43.87755102040816,45,1.2050769648588747e-06
-9.183673469387756,43.87755102040816,50,1.1380397545463533e-06
-9.183673469387756,43.87755102040816,55,1.0716665377391575e-06
-9.183673469387756,43.87755102040816,60,1.00722815941092e-06
-9.183673469387756,43.87755102040816,65,9.455087181478835e-07
-9.183673469387756,43.87755102040816,70,8.869593235101242e-07
-9.183673469387756,43.87755102040816,75,8.318028292204539e-07
-9.183673469387756,43.87755102040816,80,7.80106524803331e-07
-7.142857142857139,43.87755102040816,10,1.2099207987428624e-06
-7.142857142857139,43.87755102040816,15,1.3771074170829184e-06
-7.142857142857139,43.87755102040816,20,1.4286570354045839e-06
-7.142857142857139,43.87755102040816,25,1.42453396106703e-06
-7.142857142857139,43.87755102040816,30,1.390069243291367e-06
-7.142857142857139,43.87755102040816,35,1.338385587948682e-06
-7.142857142857139,43.87755102040816,40,1.2772006584962583e-06
-7.142857142857139,43.87755102040816,45,1.2113723945027384e-06
-7.142857142857139,43.87755102040816,50,1.14405140193492e-06
-7.142857142857139,43.87755102040816,55,1.0772917160422767e-06
-7.142857142857139,43.87755102040816,60,1.0124139111834269e-06
-7.142857142857139,43.87755102040816,65,9.502377589346528e-07
-7.142857142857139,43.87755102040816,70,8.912382517896511e-07
-7.142857142857139,43.87755102040816,75,8.356530922950863e-07
-7.142857142857139,43.87755102040816,80,7.835579107244735e-07
-5.102040816326529,43.87755102040816,10,1.2108769377068469e-06
-5.102040816326529,43.87755102040816,15,1.3790135897227382e-06
-5.102040816326529,43.87755102040816,20,1.431545266307961e-06
-5.102040816326529,43.87755102040816,25,1.4282613351524646e-06
-5.102040816326529,43.87755102040816,30,1.3943971769623222e-06
-5.102040816326529,43.87755102040816,35,1.3430539003769288e-06
-5.102040816326529,43.87755102040816,40,1.2819767166119675e-06
-5.102040816326529,43.87755102040816,45,1.2160739383904286e-06
-5.102040816326529,43.87755102040816,50,1.1485504786193929e-06
-5.102040816326529,43.87755102040816,55,1.0815083318402037e-06
-5.102040816326529,43.87755102040816,60,1.0163058077310366e-06
-5.102040816326529,43.87755102040816,65,9.53790022776173e-07
-5.102040816326529,43.87755102040816,70,8.944544409186403e-07
-5.102040816326529,43.87755102040816,75,8.385483580761432e-07
-5.102040816326529,43.87755102040816,80,7.861540024349019e-07
-3.0612244897959187,43.87755102040816,10,1.2114994753851839e-06
-3.0612244897959187,43.87755102040816,15,1.3802583882903614e-06
-3.0612244897959187,43.87755102040816,20,1.4334379331429527e-06
-3.0612244897959187,43.87755102040816,25,1.4307125492608224e-06
-3.0612244897959187,43.87755102040816,30,1.397252742232381e-06
-3.0612244897959187,43.87755102040816,35,1.3461429550406286e-06
-3.0612244897959187,43.87755102040816,40,1.2851446922008452e-06
-3.0612244897959187,43.87755102040816,45,1.2191985430796853e-06
-3.0612244897959187,43.87755102040816,50,1.1515450673058477e-06
-3.0612244897959187,43.87755102040816,55,1.0843181739934912e-06
-3.0612244897959187,43.87755102040816,60,1.018901522260537e-06
-3.0612244897959187,43.87755102040816,65,9.56160732326839e-07
-3.0612244897959187,43.87755102040816,70,8.96601846818014e-07
-3.0612244897959187,43.87755102040816,75,8.404821086861235e-07
-3.0612244897959187,43.87755102040816,80,7.878883092684319e-07
-1.0204081632653015,43.87755102040816,10,1.2118063756290799e-06
-1.0204081632653015,43.87755102040816,15,1.3808731313728025e-06
-1.0204081632653015,43.87755102040816,20,1.4343745473642054e-06
-1.0204081632653015,43.87755102040816,25,1.4319281234090554e-06
-1.0204081632653015,43.87755102040816,30,1.3986716298325569e-06
-1.0204081632653015,43.87755102040816,35,1.3476805177304556e-06
-1.0204081632653015,43.87755102040816,40,1.28672382203197e-06
-1.0204081632653015,43.87755102040816,45,1.2207578744545572e-06
-1.0204081632653015,43.87755102040816,50,1.1530408838017766e-06
-1.0204081632653015,43.87755102040816,55,1.085722693490574e-06
-1.0204081632653015,43.87755102040816,60,1.0201996918421534e-06
-1.0204081632653015,43.87755102040816,65,9.573468315810005e-07
-1.0204081632653015,43.87755102040816,70,8.976765235661027e-07
-1.0204081632653015,43.87755102040816,75,8.41450049806103e-07
-1.0204081632653015,43.87755102040816,80,7.887565328702632e-07
1.0204081632653086,43.87755102040816,10,1.2118063756290998e-06
1.0204081632653086,43.87755102040816,15,1.3808731313727735e-06
1.0204081632653086,43.87755102040816,20,1.4343745473642867e-06
1.0204081632653086,43.87755102040816,25,1.4319281234089654e-06
1.0204081632653086,43.87755102040816,30,1.3986716298325025e-06
1.0204081632653086,43.87755102040816,35,1.34768051773047e-06
1.0204081632653086,43.87755102040816,40,1.286723822031988e-06
1.0204081632653086,43.87755102040816,45,1.2207578744545203e-06
1.0204081632653086,43.87755102040816,50,1.1530408838018062e-06
1.0204081632653086,43.87755102040816,55,1.0857226934905577e-06
1.0204081632653086,43.87755102040816,60,1.0201996918421577e-06
1.0204081632653086,43.87755102040816,65,9.57346831581128e-07
1.0204081632653086,43.87755102040816,70,8.976765235661728e-07
1.0204081632653086,43.87755102040816,75,8.414500498059617e-07
1.0204081632653086,43.87755102040816,80,7.887565328702839e-07
3.0612244897959187,43.87755102040816,10,1.2114994753852084e-06
3.0612244897959187,43.87755102040816,15,1.3802583882903688e-06
3.0612244897959187,43.87755102040816,20,1.4334379331430308e-06
3.0612244897959187,43.87755102040816,25,1.4307125492607462e-06
3.0612244897959187,43.87755102040816,30,1.3972527422323613e-06
3.0612244897959187,43.87755102040816,35,1.3461429550405987e-06
3.0612244897959187,43.87755102040816,40,1.2851446922008274e-06
3.0612244897959187,43.87755102040816,45,1.2191985430797291e-06
3.0612244897959187,43.87755102040816,50,1.1515450673059102e-06
3.0612244897959187,43.87755102040816,55,1.0843181739935086e-06
3.0612244897959187,43.87755102040816,60,1.0189015222604714e-06
3.0612244897959187,43.87755102040816,65,9.56160732326946e-07
3.0612244897959187,43.87755102040816,70,8.966018468180564e-07
3.0612244897959187,43.87755102040816,75,8.404821086861302e-07
3.0612244897959187,43.87755102040816,80,7.878883092683207e-07
5.102040816326529,43.87755102040816,10,1.2108769377068676e-06
5.102040816326529,43.87755102040816,15,1.3790135897227314e-06
5.102040816326529,43.87755102040816,20,1.431545266308015e-06
5.102040816326529,43.87755102040816,25,1.428261335152469e-06
5.102040816326529,43.87755102040816,30,1.3943971769622647e-06
5.102040816326529,43.87755102040816,35,1.3430539003769262e-06
5.102040816326529,43.87755102040816,40,1.2819767166119328e-06
5.102040816326529,43.87755102040816,45,1.2160739383903903e-06
5.102040816326529,43.87755102040816,50,1.1485504786194865e-06
5.102040816326529,43.87755102040816,55,1.0815083318401885e-06
5.102040816326529,43.87755102040816,60,1.0163058077310747e-06
5.102040816326529,43.87755102040816,65,9.537900227761959e-07
5.102040816326529,43.87755102040816,70,8.944544409186774e-07
5.102040816326529,43.87755102040816,75,8.385483580761355e-07
5.102040816326529,43.87755102040816,80,7.861540024348739e-07
7.142857142857146,43.87755102040816,10,1.2099207987428973e-06
7.142857142857146,43.87755102040816,15,1.377107417082942e-06
7.142857142857146,43.87755102040816,20,1.4286570354045856e-06
7.142857142857146,43.87755102040816,25,1.424533961067097e-06
7.142857142857146,43.87755102040816,30,1.390069243291293e-06
7.142857142857146,43.87755102040816,35,1.3383855879486971e-06
7.142857142857146,43.87755102040816,40,1.2772006584961683e-06
7.142857142857146,43.87755102040816,45,1.2113723945027314e-06
7.142857142857146,43.87755102040816,50,1.1440514019349962e-06
7.142857142857146,43.87755102040816,55,1.0772917160423593e-06
7.142857142857146,43.87755102040816,60,1.0124139111833788e-06
7.142857142857146,43.87755102040816,65,9.502377589346933e-07
7.142857142857146,43.87755102040816,70,8.912382517896791e-07
7.142857142857146,43.87755102040816,75,8.35653092295044e-07
7.142857142857146,43.87755102040816,80,7.835579107244653e-07
9.183673469387756,43.87755102040816,10,1.2086028445528325e-06
9.183673469387756,43.87755102040816,15,1.3744911134881533e-06
9.183673469387756,43.87755102040816,20,1.42471236874264e-06
9.183673469387756,43.87755102040816,25,1.4194686864097906e-06
9.183673469387756,43.87755102040816,30,1.3842151522267104e-06
9.183673469387756,43.87755102040816,35,1.332096623439027e-06
9.183673469387756,43.87755102040816,40,1.270788165315022e-06
9.183673469387756,43.87755102040816,45,1.2050769648588541e-06
9.183673469387756,43.87755102040816,50,1.1380397545463906e-06
9.183673469387756,43.87755102040816,55,1.0716665377390743e-06
9.183673469387756,43.87755102040816,60,1.0072281594108896e-06
9.183673469387756,43.87755102040816,65,9.455087181478466e-07
9.183673469387756,43.87755102040816,70,8.869593235100268e-07
9.183673469387756,43.87755102040816,75,8.318028292204103e-07
9.183673469387756,43.87755102040816,80,7.801065248034304e-07
11.224489795918366,43.87755102040816,10,1.2068829590698552e-06
11.224489795918366,43.87755102040816,15,1.3710962214370538e-06
11.224489795918366,43.87755102040816,20,1.4196270611744667e-06
11.224489795918366,43.87755102040816,25,1.412981430392567e-06
11.224489795918366,43.87755102040816,30,1.3767627817504683e-06
11.224489795918366,43.87755102040816,35,1.3241323528736588e-06
11.224489795918366,43.87755102040816,40,1.2627024133494296e-06
11.224489795918366,43.87755102040816,45,1.1971661047370172e-06
11.224489795918366,43.87755102040816,50,1.13050568129877e-06
11.224489795918366,43.87755102040816,55,1.0646311330629046e-06
11.224489795918366,43.87755102040816,60,1.000752176872482e-06
11.224489795918366,43.87755102040816,65,9.396096257616681e-07
11.224489795918366,43.87755102040816,70,8.816259440007488e-07
11.224489795918366,43.87755102040816,75,8.270063984804714e-07
11.224489795918366,43.87755102040816,80,7.758085769051227e-07
13.265306122448983,43.87755102040816,10,1.2047066863112308e-06
13.265306122448983,43.87755102040816,15,1.366831345748341e-06
13.265306122448983,43.87755102040816,20,1.4132908706931317e-06
13.265306122448983,43.87755102040816,25,1.4049643465878783e-06
13.265306122448983,43.87755102040816,30,1.3676214863625081e-06
13.265306122448983,43.87755102040816,35,1.3144254627809128e-06
13.265306122448983,43.87755102040816,40,1.2528990352450194e-06
13.265306122448983,43.87755102040816,45,1.187614612391571e-06
13.265306122448983,43.87755102040816,50,1.121438354395141e-06
13.265306122448983,43.87755102040816,55,1.0561845755526517e-06
13.265306122448983,43.87755102040816,60,9.92991321839287e-07
13.265306122448983,43.87755102040816,65,9.325494482529311e-07
13.265306122448983,43.87755102040816,70,8.752488316557345e-07
13.265306122448983,43.87755102040816,75,8.212750532613937e-07
13.265306122448983,43.87755102040816,80,7.706751023765287e-07
15.306122448979593,43.87755102040816,10,1.2020017663750164e-06
